|6.6.6
luca3_1.tab                                                                                         
           2
T(K)    
   773.00000000000000     
   2.0202020202020203     
         100
P(bar)  
   2000.0000000000000     
   80.808080808080803     
         100
           4
T(K)           P(bar)         C1Gt(HP)       Gt(HP),vo%    
  825.5253       6686.869      0.9306284E-01   1.903739    
  827.5455       6686.869      0.9526758E-01   2.166280    
  829.5657       6686.869      0.9691029E-01   2.422028    
  831.5859       6686.869      0.9797487E-01   2.689851    
  833.6061       6686.869      0.9380450E-01   4.074736    
  835.6263       6686.869      0.9348591E-01   5.363632    
  837.6465       6686.869      0.9706271E-01   5.785818    
  839.6667       6686.869      0.9887939E-01   6.179628    
  841.6869       6686.869      0.1028948       6.634779    
  843.7071       6686.869      0.1032552       7.001181    
  845.7273       6686.869      0.1063882       7.447677    
  847.7475       6686.869      0.1092473       7.908168    
  849.7677       6686.869      0.1125463       8.382344    
  851.7879       6686.869      0.1160953       8.857920    
  853.8081       6686.869      0.1220109       9.346580    
  855.8283       6686.869      0.1241226       9.819194    
  857.8485       6686.869      0.1282272       10.30497    
  859.8687       6686.869      0.1315232       10.78543    
  861.8889       6686.869      0.1354949       11.06347    
  863.9091       6686.869      0.1443346       8.969452    
  865.9293       6686.869      0.1549443       7.701634    
  867.9495       6686.869      0.1584987       7.429123    
  869.9697       6686.869      0.1600956       7.531887    
  871.9899       6686.869      0.1607449       7.587313    
  874.0101       6686.869      0.1618687       7.671031    
  876.0303       6686.869      0.1624732       7.726433    
  878.0505       6686.869      0.1637349       7.822745    
  880.0707       6686.869      0.1643399       7.885294    
  882.0909       6686.869      0.1653240       7.952295    
  884.1111       6686.869      0.1663758       8.037575    
  886.1313       6686.869      0.1675030       8.122143    
  888.1515       6686.869      0.1681959       8.187922    
  890.1717       6686.869      0.1694827       8.293021    
  892.1919       6686.869      0.1703262       8.365893    
  894.2121       6686.869      0.1715219       8.447028    
  896.2323       6686.869      0.1729548       8.558986    
  898.2525       6686.869      0.1730809       8.606038    
  900.2727       6686.869      0.1740918       8.689321    
  902.2929       6686.869      0.1758909       8.809611    
  904.3131       6686.869      0.1760553       8.857250    
  906.3333       6686.869      0.1772263       8.952848    
  908.3535       6686.869      0.1782327       9.040591    
  910.3737       6686.869      0.1792160       9.128066    
  912.3939       6686.869      0.1800283       9.211587    
  914.4141       6686.869      0.1811245       9.298832    
  916.4343       6686.869      0.1820601       9.387307    
  918.4545       6686.869      0.1832588       9.494088    
  920.4747       6686.869      0.1840768       9.575669    
  922.4949       6686.869      0.1850363       9.672247    
  924.5152       6686.869      0.1867451       9.791873    
  926.5354       6686.869      0.1873947       9.867225    
  928.5556       6686.869      0.1892096       10.17380    
  930.5758       6686.869      0.1800144       12.45877    
  932.5960       6686.869      0.1776605       14.13740    
  934.6162       6686.869      0.1766560       14.02247    
  936.6364       6686.869      0.1766335       13.90836    
  938.6566       6686.869      0.1775111       13.78189    
  940.6768       6686.869      0.1775164       13.66128    
  942.6970       6686.869      0.1763747       13.54955    
  944.7172       6686.869      0.1765940       13.42705    
  946.7374       6686.869      0.1765670       13.30782    
  948.7576       6686.869      0.1757008       13.20077    
  950.7778       6686.869      0.1755336       13.07622    
  952.7980       6686.869      0.1754375       12.95404    
  954.8182       6686.869      0.1753381       12.84003    
  956.8384       6686.869      0.1752657       12.71745    
  958.8586       6686.869      0.1750412       12.59637    
  960.8788       6686.869      0.1749519       12.47683    
  962.8990       6686.869      0.1751697       12.36555    
  964.9192       6686.869      0.1764877       12.27114    
  966.9394       6686.869      0.1747464       12.11995    
  968.9596       6686.869      0.1745373       11.99854    
  970.9798       6686.869      0.1744628       11.87289    
  973.0000       6686.869      0.1743134       11.75189    
  773.0000       6767.677                NaN            NaN
  775.0202       6767.677                NaN            NaN
  777.0404       6767.677                NaN            NaN
  779.0606       6767.677                NaN            NaN
  781.0808       6767.677                NaN            NaN
  783.1010       6767.677                NaN            NaN
  785.1212       6767.677                NaN            NaN
  787.1414       6767.677                NaN            NaN
  789.1616       6767.677                NaN            NaN
  791.1818       6767.677                NaN            NaN
  793.2020       6767.677                NaN            NaN
  795.2222       6767.677                NaN            NaN
  797.2424       6767.677                NaN            NaN
  799.2626       6767.677                NaN            NaN
  801.2828       6767.677      0.7879710E-01  0.1081248    
  803.3030       6767.677      0.7636817E-01  0.2128693    
  805.3232       6767.677      0.8270882E-01  0.3271642    
  807.3434       6767.677      0.8279511E-01  0.4179055    
  809.3636       6767.677      0.8328692E-01  0.5378550    
  811.3838       6767.677      0.8447670E-01  0.6630106    
  813.4040       6767.677      0.8545505E-01  0.7941588    
  815.4242       6767.677      0.8769277E-01  0.9772781    
  817.4444       6767.677      0.8768834E-01   1.099921    
  819.4646       6767.677      0.8883180E-01   1.270947    
  821.4848       6767.677      0.8982004E-01   1.457564    
  823.5051       6767.677      0.9066879E-01   1.662293    
  825.5253       6767.677      0.9281127E-01   1.899902    
  827.5455       6767.677      0.9518707E-01   2.154219    
  829.5657       6767.677      0.9708890E-01   2.425853    
  831.5859       6767.677      0.9792623E-01   2.664233    
  833.6061       6767.677      0.9639625E-01   3.362882    
  835.6263       6767.677      0.9299777E-01   5.376434    
  837.6465       6767.677      0.9558898E-01   5.759890    
  839.6667       6767.677      0.9928812E-01   6.202415    
  841.6869       6767.677      0.1029795       6.642585    
  843.7071       6767.677      0.1033330       7.017220    
  845.7273       6767.677      0.1064111       7.464518    
  847.7475       6767.677      0.1094196       7.920256    
  849.7677       6767.677      0.1127020       8.394693    
  851.7879       6767.677      0.1162375       8.871887    
  853.8081       6767.677      0.1220950       9.361544    
  855.8283       6767.677      0.1242639       9.841057    
  857.8485       6767.677      0.1283667       10.31764    
  859.8687       6767.677      0.1314659       10.79866    
  861.8889       6767.677      0.1352870       11.27368    
  863.9091       6767.677      0.1414959       10.30883    
  865.9293       6767.677      0.1550094       7.989780    
  867.9495       6767.677      0.1602299       7.707965    
  869.9697       6767.677      0.1615260       7.794604    
  871.9899       6767.677      0.1619284       7.836398    
  874.0101       6767.677      0.1628564       7.918087    
  876.0303       6767.677      0.1636359       7.981207    
  878.0505       6767.677      0.1646510       8.067166    
  880.0707       6767.677      0.1658997       8.164495    
  882.0909       6767.677      0.1665195       8.219537    
  884.1111       6767.677      0.1676541       8.305609    
  886.1313       6767.677      0.1685213       8.389925    
  888.1515       6767.677      0.1695540       8.469690    
  890.1717       6767.677      0.1706132       8.556517    
  892.1919       6767.677      0.1714702       8.645724    
  894.2121       6767.677      0.1724363       8.727751    
  896.2323       6767.677      0.1733323       8.809462    
  898.2525       6767.677      0.1745901       8.901676    
  900.2727       6767.677      0.1754007       8.980697    
  902.2929       6767.677      0.1764693       9.068306    
  904.3131       6767.677      0.1776259       9.168076    
  906.3333       6767.677      0.1784803       9.244474    
  908.3535       6767.677      0.1794919       9.343616    
  910.3737       6767.677      0.1805597       9.425714    
  912.3939       6767.677      0.1813449       9.518069    
  914.4141       6767.677      0.1824012       9.605227    
  916.4343       6767.677      0.1835350       9.702732    
  918.4545       6767.677      0.1846279       9.805734    
  920.4747       6767.677      0.1856892       9.899153    
  922.4949       6767.677      0.1864283       9.992778    
  924.5152       6767.677      0.1875337       10.04225    
